int;string;money
75053042;abc qwertyqwertyqwerty xxxxxxxxxx;335984159.79
-83917987;abc qwertyqwertyqwerty xxxxxxxxxx;377775770.49
-324096530;abc qwertyqwertyqwerty xxxxxxxxxx;85614178.64
163698986;abc qwertyqwertyqwerty xxxxxxxxxx;191283881.75
376968247;abc qwertyqwertyqwerty xxxxxxxxxx;167472681.52
-106366654;abc qwertyqwertyqwerty xxxxxxxxxx;760344128.00
-151789696;abc qwertyqwertyqwerty xxxxxxxxxx;526660337.95
-234674208;abc qwertyqwertyqwerty xxxxxxxxxx;385329311.22
-451838556;abc qwertyqwertyqwerty xxxxxxxxxx;191873343.63
-428616468;abc qwertyqwertyqwerty xxxxxxxxxx;730623758.74
-384597741;abc qwertyqwertyqwerty xxxxxxxxxx;730020284.16
70025375;abc qwertyqwertyqwerty xxxxxxxxxx;822415987.06
281745446;abc qwertyqwertyqwerty xxxxxxxxxx;569352794.29
-441042865;abc qwertyqwertyqwerty xxxxxxxxxx;257452652.67
319301917;abc qwertyqwertyqwerty xxxxxxxxxx;626573775.23
467936610;abc qwertyqwertyqwerty xxxxxxxxxx;852352463.05
-139803093;abc qwertyqwertyqwerty xxxxxxxxxx;910453889.66
412617239;abc qwertyqwertyqwerty xxxxxxxxxx;369123846.18
160638559;abc qwertyqwertyqwerty xxxxxxxxxx;43788897.53
-436117450;abc qwertyqwertyqwerty xxxxxxxxxx;998718866.69
314595315;abc qwertyqwertyqwerty xxxxxxxxxx;591436564.82
-445284097;abc qwertyqwertyqwerty xxxxxxxxxx;364211955.77
26976349;abc qwertyqwertyqwerty xxxxxxxxxx;624922068.77
303208899;abc qwertyqwertyqwerty xxxxxxxxxx;296149822.51
381855853;abc qwertyqwertyqwerty xxxxxxxxxx;477107937.74
255742690;abc qwertyqwertyqwerty xxxxxxxxxx;778620600.15
-113772210;abc qwertyqwertyqwerty xxxxxxxxxx;366153639.90
-221368968;abc qwertyqwertyqwerty xxxxxxxxxx;43006983.16
-158122850;abc qwertyqwertyqwerty xxxxxxxxxx;939935131.23
90584531;abc qwertyqwertyqwerty xxxxxxxxxx;443393037.72
-232223457;abc qwertyqwertyqwerty xxxxxxxxxx;980871793.15
378021835;abc qwertyqwertyqwerty xxxxxxxxxx;872856416.66
231546231;abc qwertyqwertyqwerty xxxxxxxxxx;700682173.85
16451723;abc qwertyqwertyqwerty xxxxxxxxxx;531683886.26
-346305987;abc qwertyqwertyqwerty xxxxxxxxxx;338827114.15
117408931;abc qwertyqwertyqwerty xxxxxxxxxx;629274165.06
-246221345;abc qwertyqwertyqwerty xxxxxxxxxx;175393877.09
237201892;abc qwertyqwertyqwerty xxxxxxxxxx;694489135.50
-318576135;abc qwertyqwertyqwerty xxxxxxxxxx;264340910.47
-31566988;abc qwertyqwertyqwerty xxxxxxxxxx;525438209.90
61120642;abc qwertyqwertyqwerty xxxxxxxxxx;496648296.66
-102497250;abc qwertyqwertyqwerty xxxxxxxxxx;144054903.54
-480106406;abc qwertyqwertyqwerty xxxxxxxxxx;99168449.76
-278540428;abc qwertyqwertyqwerty xxxxxxxxxx;162316618.48
219792531;abc qwertyqwertyqwerty xxxxxxxxxx;2737697.49
-488324994;abc qwertyqwertyqwerty xxxxxxxxxx;588789789.99
-275675792;abc qwertyqwertyqwerty xxxxxxxxxx;85765066.53
-223090750;abc qwertyqwertyqwerty xxxxxxxxxx;25596052.40
27782913;abc qwertyqwertyqwerty xxxxxxxxxx;952261769.32
-370631982;abc qwertyqwertyqwerty xxxxxxxxxx;673991800.10
-494792048;abc qwertyqwertyqwerty xxxxxxxxxx;334136590.66
377379022;abc qwertyqwertyqwerty xxxxxxxxxx;673691816.42
-191973276;abc qwertyqwertyqwerty xxxxxxxxxx;859443097.96
218242586;abc qwertyqwertyqwerty xxxxxxxxxx;532322010.62
-229726322;abc qwertyqwertyqwerty xxxxxxxxxx;383845449.28
461310940;abc qwertyqwertyqwerty xxxxxxxxxx;288903110.07
272793894;abc qwertyqwertyqwerty xxxxxxxxxx;147422439.05
146709689;abc qwertyqwertyqwerty xxxxxxxxxx;818533317.68
-440995350;abc qwertyqwertyqwerty xxxxxxxxxx;253083090.68
-188107480;abc qwertyqwertyqwerty xxxxxxxxxx;289245869.99
-180850209;abc qwertyqwertyqwerty xxxxxxxxxx;899872537.60
-22782544;abc qwertyqwertyqwerty xxxxxxxxxx;83889771.54
288302201;abc qwertyqwertyqwerty xxxxxxxxxx;537032643.29
496745166;abc qwertyqwertyqwerty xxxxxxxxxx;919572284.19
395914399;abc qwertyqwertyqwerty xxxxxxxxxx;402114256.30
207304908;abc qwertyqwertyqwerty xxxxxxxxxx;669586469.72
172884139;abc qwertyqwertyqwerty xxxxxxxxxx;336415560.62
83860644;abc qwertyqwertyqwerty xxxxxxxxxx;637270391.16
-196632294;abc qwertyqwertyqwerty xxxxxxxxxx;782454341.17
417879066;abc qwertyqwertyqwerty xxxxxxxxxx;573151285.92
226923315;abc qwertyqwertyqwerty xxxxxxxxxx;941324124.25
-175493537;abc qwertyqwertyqwerty xxxxxxxxxx;739532812.07
-468395193;abc qwertyqwertyqwerty xxxxxxxxxx;305351304.40
-128807084;abc qwertyqwertyqwerty xxxxxxxxxx;531394479.13
-94212955;abc qwertyqwertyqwerty xxxxxxxxxx;723334262.59
-213033064;abc qwertyqwertyqwerty xxxxxxxxxx;715945280.85
-166098702;abc qwertyqwertyqwerty xxxxxxxxxx;53149810.78
147853443;abc qwertyqwertyqwerty xxxxxxxxxx;466969756.13
221408818;abc qwertyqwertyqwerty xxxxxxxxxx;276574849.10
345248378;abc qwertyqwertyqwerty xxxxxxxxxx;157616851.49
26528644;abc qwertyqwertyqwerty xxxxxxxxxx;690830321.15
63297680;abc qwertyqwertyqwerty xxxxxxxxxx;389301080.42
327199909;abc qwertyqwertyqwerty xxxxxxxxxx;557110630.47
-248771252;abc qwertyqwertyqwerty xxxxxxxxxx;795438813.86
210639728;abc qwertyqwertyqwerty xxxxxxxxxx;923413798.79
462231449;abc qwertyqwertyqwerty xxxxxxxxxx;634323540.56
200975248;abc qwertyqwertyqwerty xxxxxxxxxx;307612633.77
1775486;abc qwertyqwertyqwerty xxxxxxxxxx;28623103.79
482368151;abc qwertyqwertyqwerty xxxxxxxxxx;678518913.56
299729071;abc qwertyqwertyqwerty xxxxxxxxxx;533991478.36
329801687;abc qwertyqwertyqwerty xxxxxxxxxx;358329803.73
167067081;abc qwertyqwertyqwerty xxxxxxxxxx;240840205.80
-75136119;abc qwertyqwertyqwerty xxxxxxxxxx;863739228.26
-378088108;abc qwertyqwertyqwerty xxxxxxxxxx;432562004.20
-296146509;abc qwertyqwertyqwerty xxxxxxxxxx;361831309.35
-497200174;abc qwertyqwertyqwerty xxxxxxxxxx;136490275.38
-248957206;abc qwertyqwertyqwerty xxxxxxxxxx;734807276.85
-377866211;abc qwertyqwertyqwerty xxxxxxxxxx;744462925.35
-385518636;abc qwertyqwertyqwerty xxxxxxxxxx;760346197.21
-81927275;abc qwertyqwertyqwerty xxxxxxxxxx;300515469.28
-207904460;abc qwertyqwertyqwerty xxxxxxxxxx;145497936.61
-155890097;abc qwertyqwertyqwerty xxxxxxxxxx;192581265.59
-494716535;abc qwertyqwertyqwerty xxxxxxxxxx;239527735.66
-466150131;abc qwertyqwertyqwerty xxxxxxxxxx;979109303.02
83417930;abc qwertyqwertyqwerty xxxxxxxxxx;68277524.55
-367296994;abc qwertyqwertyqwerty xxxxxxxxxx;682057025.13
-139393832;abc qwertyqwertyqwerty xxxxxxxxxx;562311872.21
186647562;abc qwertyqwertyqwerty xxxxxxxxxx;51778163.86
-312557030;abc qwertyqwertyqwerty xxxxxxxxxx;430070173.09
-210578861;abc qwertyqwertyqwerty xxxxxxxxxx;698608285.49
458501279;abc qwertyqwertyqwerty xxxxxxxxxx;460382982.11
-212556400;abc qwertyqwertyqwerty xxxxxxxxxx;960324237.98
-305447249;abc qwertyqwertyqwerty xxxxxxxxxx;985554392.89
-459789099;abc qwertyqwertyqwerty xxxxxxxxxx;452832726.47
442069549;abc qwertyqwertyqwerty xxxxxxxxxx;211463177.66
-423755507;abc qwertyqwertyqwerty xxxxxxxxxx;117143406.14
-247889166;abc qwertyqwertyqwerty xxxxxxxxxx;486189176.40
-489729231;abc qwertyqwertyqwerty xxxxxxxxxx;179423112.42
-406431162;abc qwertyqwertyqwerty xxxxxxxxxx;94587210.22
-384072837;abc qwertyqwertyqwerty xxxxxxxxxx;90982772.89
89057755;abc qwertyqwertyqwerty xxxxxxxxxx;653316193.35
-286345500;abc qwertyqwertyqwerty xxxxxxxxxx;299912185.22
380544242;abc qwertyqwertyqwerty xxxxxxxxxx;654870094.57
439594283;abc qwertyqwertyqwerty xxxxxxxxxx;566048626.53
-381054664;abc qwertyqwertyqwerty xxxxxxxxxx;526947468.98
385032398;abc qwertyqwertyqwerty xxxxxxxxxx;682421970.78
122556498;abc qwertyqwertyqwerty xxxxxxxxxx;10688586.52
192265283;abc qwertyqwertyqwerty xxxxxxxxxx;115798172.76
-385238316;abc qwertyqwertyqwerty xxxxxxxxxx;796947932.22
-300175293;abc qwertyqwertyqwerty xxxxxxxxxx;112477314.25
-108818410;abc qwertyqwertyqwerty xxxxxxxxxx;576138240.71
386062078;abc qwertyqwertyqwerty xxxxxxxxxx;270087397.37
-133976141;abc qwertyqwertyqwerty xxxxxxxxxx;660982630.53
-410825783;abc qwertyqwertyqwerty xxxxxxxxxx;81599253.31
-333207546;abc qwertyqwertyqwerty xxxxxxxxxx;128321143.67
385205834;abc qwertyqwertyqwerty xxxxxxxxxx;223945581.41
-88197712;abc qwertyqwertyqwerty xxxxxxxxxx;800720492.58
286761803;abc qwertyqwertyqwerty xxxxxxxxxx;492356239.89
314797590;abc qwertyqwertyqwerty xxxxxxxxxx;696158330.91
496657181;abc qwertyqwertyqwerty xxxxxxxxxx;6277167.84
58699907;abc qwertyqwertyqwerty xxxxxxxxxx;842176494.97
189792443;abc qwertyqwertyqwerty xxxxxxxxxx;381159904.36
-413308985;abc qwertyqwertyqwerty xxxxxxxxxx;463622968.00
-10152129;abc qwertyqwertyqwerty xxxxxxxxxx;565171894.15
35564120;abc qwertyqwertyqwerty xxxxxxxxxx;776865537.33
-191891583;abc qwertyqwertyqwerty xxxxxxxxxx;323216205.12
102193314;abc qwertyqwertyqwerty xxxxxxxxxx;432730715.38
97077740;abc qwertyqwertyqwerty xxxxxxxxxx;212206144.55
333550877;abc qwertyqwertyqwerty xxxxxxxxxx;641600871.72
88521176;abc qwertyqwertyqwerty xxxxxxxxxx;546029260.71
-302491787;abc qwertyqwertyqwerty xxxxxxxxxx;44901583.80
-419931190;abc qwertyqwertyqwerty xxxxxxxxxx;270069491.36
444718142;abc qwertyqwertyqwerty xxxxxxxxxx;398703731.71
-281368104;abc qwertyqwertyqwerty xxxxxxxxxx;242198939.71
289967891;abc qwertyqwertyqwerty xxxxxxxxxx;805977384.85
-61702217;abc qwertyqwertyqwerty xxxxxxxxxx;959439832.89
-90133778;abc qwertyqwertyqwerty xxxxxxxxxx;565395001.73
453968739;abc qwertyqwertyqwerty xxxxxxxxxx;671412405.14
-482936656;abc qwertyqwertyqwerty xxxxxxxxxx;449692422.39
-186606531;abc qwertyqwertyqwerty xxxxxxxxxx;800183095.62
-139109343;abc qwertyqwertyqwerty xxxxxxxxxx;300078711.26
306696594;abc qwertyqwertyqwerty xxxxxxxxxx;433859925.98
363151494;abc qwertyqwertyqwerty xxxxxxxxxx;351941161.07
-357477175;abc qwertyqwertyqwerty xxxxxxxxxx;565056376.02
-113739811;abc qwertyqwertyqwerty xxxxxxxxxx;597658123.90
-347550470;abc qwertyqwertyqwerty xxxxxxxxxx;764864057.76
53722861;abc qwertyqwertyqwerty xxxxxxxxxx;540075802.06
121111910;abc qwertyqwertyqwerty xxxxxxxxxx;906924641.28
-282306770;abc qwertyqwertyqwerty xxxxxxxxxx;543670695.09
275672352;abc qwertyqwertyqwerty xxxxxxxxxx;967965007.09
-68053565;abc qwertyqwertyqwerty xxxxxxxxxx;810796842.12
479491726;abc qwertyqwertyqwerty xxxxxxxxxx;458175273.24
-161870067;abc qwertyqwertyqwerty xxxxxxxxxx;434087218.96
-442845950;abc qwertyqwertyqwerty xxxxxxxxxx;763693903.08
-85225807;abc qwertyqwertyqwerty xxxxxxxxxx;213309145.80
476416622;abc qwertyqwertyqwerty xxxxxxxxxx;444940452.55
-195394539;abc qwertyqwertyqwerty xxxxxxxxxx;524972596.30
-461237850;abc qwertyqwertyqwerty xxxxxxxxxx;277852472.96
-282359324;abc qwertyqwertyqwerty xxxxxxxxxx;620236730.86
82522090;abc qwertyqwertyqwerty xxxxxxxxxx;606034801.52
293274891;abc qwertyqwertyqwerty xxxxxxxxxx;943189529.32
113888365;abc qwertyqwertyqwerty xxxxxxxxxx;544062571.89
225326380;abc qwertyqwertyqwerty xxxxxxxxxx;314096989.45
-446767458;abc qwertyqwertyqwerty xxxxxxxxxx;170572800.13
297552774;abc qwertyqwertyqwerty xxxxxxxxxx;501573741.58
192788435;abc qwertyqwertyqwerty xxxxxxxxxx;46860449.61
272519945;abc qwertyqwertyqwerty xxxxxxxxxx;471072654.05
298839511;abc qwertyqwertyqwerty xxxxxxxxxx;608300010.56
379378831;abc qwertyqwertyqwerty xxxxxxxxxx;607705403.90
8845416;abc qwertyqwertyqwerty xxxxxxxxxx;650522384.07
-444506316;abc qwertyqwertyqwerty xxxxxxxxxx;401235806.69
-126147108;abc qwertyqwertyqwerty xxxxxxxxxx;465112937.38
-451990670;abc qwertyqwertyqwerty xxxxxxxxxx;914311997.61
-347190777;abc qwertyqwertyqwerty xxxxxxxxxx;591407636.28
-241418173;abc qwertyqwertyqwerty xxxxxxxxxx;92233377.49
-152377372;abc qwertyqwertyqwerty xxxxxxxxxx;449554162.45
-40083909;abc qwertyqwertyqwerty xxxxxxxxxx;917864105.14
-234084167;abc qwertyqwertyqwerty xxxxxxxxxx;124382359.99
146058499;abc qwertyqwertyqwerty xxxxxxxxxx;380440678.01
-188277175;abc qwertyqwertyqwerty xxxxxxxxxx;704184866.24
227555598;abc qwertyqwertyqwerty xxxxxxxxxx;268930161.80
237977175;abc qwertyqwertyqwerty xxxxxxxxxx;834909668.60
292174542;abc qwertyqwertyqwerty xxxxxxxxxx;813629628.54
259928282;abc qwertyqwertyqwerty xxxxxxxxxx;991477832.01
-85220926;abc qwertyqwertyqwerty xxxxxxxxxx;388876899.77
-83709284;abc qwertyqwertyqwerty xxxxxxxxxx;978940212.48
-40610060;abc qwertyqwertyqwerty xxxxxxxxxx;742234630.32
-75463810;abc qwertyqwertyqwerty xxxxxxxxxx;66255958.92
-494287918;abc qwertyqwertyqwerty xxxxxxxxxx;503423776.97
-131168027;abc qwertyqwertyqwerty xxxxxxxxxx;170886834.68
-78928042;abc qwertyqwertyqwerty xxxxxxxxxx;382623555.16
-472247721;abc qwertyqwertyqwerty xxxxxxxxxx;268550166.72
-77308189;abc qwertyqwertyqwerty xxxxxxxxxx;567983733.53
256828504;abc qwertyqwertyqwerty xxxxxxxxxx;586848870.77
309967072;abc qwertyqwertyqwerty xxxxxxxxxx;309224380.72
136649704;abc qwertyqwertyqwerty xxxxxxxxxx;455564094.01
-175927387;abc qwertyqwertyqwerty xxxxxxxxxx;504109333.42
-66213128;abc qwertyqwertyqwerty xxxxxxxxxx;833653539.41
-220424991;abc qwertyqwertyqwerty xxxxxxxxxx;464091860.54
-130479009;abc qwertyqwertyqwerty xxxxxxxxxx;283111611.29
253777050;abc qwertyqwertyqwerty xxxxxxxxxx;831443673.92
58209538;abc qwertyqwertyqwerty xxxxxxxxxx;26919868.29
-118235492;abc qwertyqwertyqwerty xxxxxxxxxx;505846283.03
-388641226;abc qwertyqwertyqwerty xxxxxxxxxx;617797249.76
441389204;abc qwertyqwertyqwerty xxxxxxxxxx;150001338.70
-449190429;abc qwertyqwertyqwerty xxxxxxxxxx;122002010.55
175900431;abc qwertyqwertyqwerty xxxxxxxxxx;364098615.60
315978171;abc qwertyqwertyqwerty xxxxxxxxxx;438000453.10
45518479;abc qwertyqwertyqwerty xxxxxxxxxx;491946206.30
25390682;abc qwertyqwertyqwerty xxxxxxxxxx;489758088.49
22268741;abc qwertyqwertyqwerty xxxxxxxxxx;556770245.75
379637201;abc qwertyqwertyqwerty xxxxxxxxxx;708117531.00
276861223;abc qwertyqwertyqwerty xxxxxxxxxx;22919791.17
-281549437;abc qwertyqwertyqwerty xxxxxxxxxx;593518503.44
238431596;abc qwertyqwertyqwerty xxxxxxxxxx;523528813.17
-410099710;abc qwertyqwertyqwerty xxxxxxxxxx;796294641.43
491669697;abc qwertyqwertyqwerty xxxxxxxxxx;757657819.75
420251604;abc qwertyqwertyqwerty xxxxxxxxxx;479142983.32
-310866777;abc qwertyqwertyqwerty xxxxxxxxxx;951794538.14
-66918210;abc qwertyqwertyqwerty xxxxxxxxxx;948298384.47
431303315;abc qwertyqwertyqwerty xxxxxxxxxx;769875149.85
-12842739;abc qwertyqwertyqwerty xxxxxxxxxx;16352039.03
493329252;abc qwertyqwertyqwerty xxxxxxxxxx;528113630.72
206224561;abc qwertyqwertyqwerty xxxxxxxxxx;730832449.84
-386406836;abc qwertyqwertyqwerty xxxxxxxxxx;107664011.09
29687646;abc qwertyqwertyqwerty xxxxxxxxxx;707584314.77
-10487510;abc qwertyqwertyqwerty xxxxxxxxxx;195964781.93
-412848677;abc qwertyqwertyqwerty xxxxxxxxxx;724592164.83
-246854777;abc qwertyqwertyqwerty xxxxxxxxxx;973786925.56
-415234871;abc qwertyqwertyqwerty xxxxxxxxxx;963518260.30
356372196;abc qwertyqwertyqwerty xxxxxxxxxx;450649495.91
186213868;abc qwertyqwertyqwerty xxxxxxxxxx;740841072.57
-352700226;abc qwertyqwertyqwerty xxxxxxxxxx;973347216.14
-493936389;abc qwertyqwertyqwerty xxxxxxxxxx;846886996.29
73489022;abc qwertyqwertyqwerty xxxxxxxxxx;704796769.11
-146173528;abc qwertyqwertyqwerty xxxxxxxxxx;723070792.38
328786166;abc qwertyqwertyqwerty xxxxxxxxxx;34868233.52
227782089;abc qwertyqwertyqwerty xxxxxxxxxx;125296834.88
162745514;abc qwertyqwertyqwerty xxxxxxxxxx;822291491.77
5863001;abc qwertyqwertyqwerty xxxxxxxxxx;483596165.18
-88284739;abc qwertyqwertyqwerty xxxxxxxxxx;748966288.30
346723950;abc qwertyqwertyqwerty xxxxxxxxxx;795236926.22
122058358;abc qwertyqwertyqwerty xxxxxxxxxx;812175186.99
324615230;abc qwertyqwertyqwerty xxxxxxxxxx;643713056.47
-122833044;abc qwertyqwertyqwerty xxxxxxxxxx;665209494.74
-81934008;abc qwertyqwertyqwerty xxxxxxxxxx;324770082.60
-342619657;abc qwertyqwertyqwerty xxxxxxxxxx;605885429.58
388569311;abc qwertyqwertyqwerty xxxxxxxxxx;977122123.98
-379094883;abc qwertyqwertyqwerty xxxxxxxxxx;626497840.28
431921862;abc qwertyqwertyqwerty xxxxxxxxxx;81316279.06
492480728;abc qwertyqwertyqwerty xxxxxxxxxx;454924946.90
-58899937;abc qwertyqwertyqwerty xxxxxxxxxx;547667629.00
-434984083;abc qwertyqwertyqwerty xxxxxxxxxx;733428425.50
280762444;abc qwertyqwertyqwerty xxxxxxxxxx;178877203.90
-442083361;abc qwertyqwertyqwerty xxxxxxxxxx;746971073.00
202443058;abc qwertyqwertyqwerty xxxxxxxxxx;834600412.75
75856336;abc qwertyqwertyqwerty xxxxxxxxxx;817465557.24
375391150;abc qwertyqwertyqwerty xxxxxxxxxx;254498079.51
370959799;abc qwertyqwertyqwerty xxxxxxxxxx;564165777.37
423216756;abc qwertyqwertyqwerty xxxxxxxxxx;871338180.38
352680497;abc qwertyqwertyqwerty xxxxxxxxxx;218782955.03
-203279307;abc qwertyqwertyqwerty xxxxxxxxxx;733304292.94
288626629;abc qwertyqwertyqwerty xxxxxxxxxx;1821662.01
-276830025;abc qwertyqwertyqwerty xxxxxxxxxx;116696973.00
415317350;abc qwertyqwertyqwerty xxxxxxxxxx;54732605.87
-172124109;abc qwertyqwertyqwerty xxxxxxxxxx;230285420.70
-142655106;abc qwertyqwertyqwerty xxxxxxxxxx;320596673.97
11752728;abc qwertyqwertyqwerty xxxxxxxxxx;985191567.24
-37937509;abc qwertyqwertyqwerty xxxxxxxxxx;56646991.27
21835077;abc qwertyqwertyqwerty xxxxxxxxxx;801065976.07
-260042012;abc qwertyqwertyqwerty xxxxxxxxxx;332927917.50
-147586763;abc qwertyqwertyqwerty xxxxxxxxxx;342147856.28
456920051;abc qwertyqwertyqwerty xxxxxxxxxx;157877059.05
-118484769;abc qwertyqwertyqwerty xxxxxxxxxx;208523474.91
-426704795;abc qwertyqwertyqwerty xxxxxxxxxx;552960832.61
-88539204;abc qwertyqwertyqwerty xxxxxxxxxx;825579715.18
-71940781;abc qwertyqwertyqwerty xxxxxxxxxx;763280412.63
-46484041;abc qwertyqwertyqwerty xxxxxxxxxx;831081363.79
-275500666;abc qwertyqwertyqwerty xxxxxxxxxx;239921582.99
413226943;abc qwertyqwertyqwerty xxxxxxxxxx;94132658.88
284403990;abc qwertyqwertyqwerty xxxxxxxxxx;143152474.75
150197662;abc qwertyqwertyqwerty xxxxxxxxxx;101898446.74
7307826;abc qwertyqwertyqwerty xxxxxxxxxx;985929068.65
414136886;abc qwertyqwertyqwerty xxxxxxxxxx;519958034.19
-173234352;abc qwertyqwertyqwerty xxxxxxxxxx;175548006.82
-306313765;abc qwertyqwertyqwerty xxxxxxxxxx;473156663.47
374209323;abc qwertyqwertyqwerty xxxxxxxxxx;182411475.87
384391137;abc qwertyqwertyqwerty xxxxxxxxxx;587035060.58
-271944013;abc qwertyqwertyqwerty xxxxxxxxxx;649729623.45
489502395;abc qwertyqwertyqwerty xxxxxxxxxx;817851614.76
346464241;abc qwertyqwertyqwerty xxxxxxxxxx;912975788.57
-33539792;abc qwertyqwertyqwerty xxxxxxxxxx;668474886.14
-274105577;abc qwertyqwertyqwerty xxxxxxxxxx;935483273.87
-225703313;abc qwertyqwertyqwerty xxxxxxxxxx;501268164.55
491830582;abc qwertyqwertyqwerty xxxxxxxxxx;908618375.50
-263229118;abc qwertyqwertyqwerty xxxxxxxxxx;820896946.34
176647869;abc qwertyqwertyqwerty xxxxxxxxxx;911364484.88
-425896953;abc qwertyqwertyqwerty xxxxxxxxxx;679602867.82
424463688;abc qwertyqwertyqwerty xxxxxxxxxx;539399960.95
197825213;abc qwertyqwertyqwerty xxxxxxxxxx;891788614.13
78074926;abc qwertyqwertyqwerty xxxxxxxxxx;891433267.28
364505156;abc qwertyqwertyqwerty xxxxxxxxxx;587477618.12
425643844;abc qwertyqwertyqwerty xxxxxxxxxx;176744240.84
349068539;abc qwertyqwertyqwerty xxxxxxxxxx;781176066.32
-82024507;abc qwertyqwertyqwerty xxxxxxxxxx;257570558.26
21753923;abc qwertyqwertyqwerty xxxxxxxxxx;15315960.81
-473023647;abc qwertyqwertyqwerty xxxxxxxxxx;301592521.23
-23967900;abc qwertyqwertyqwerty xxxxxxxxxx;969193838.64
66916147;abc qwertyqwertyqwerty xxxxxxxxxx;54040945.50
51419932;abc qwertyqwertyqwerty xxxxxxxxxx;900968979.03
-25472229;abc qwertyqwertyqwerty xxxxxxxxxx;103672223.75
425818872;abc qwertyqwertyqwerty xxxxxxxxxx;729026001.19
-478246499;abc qwertyqwertyqwerty xxxxxxxxxx;84554382.13
-233660620;abc qwertyqwertyqwerty xxxxxxxxxx;860306558.82
241012746;abc qwertyqwertyqwerty xxxxxxxxxx;462722660.79
147019166;abc qwertyqwertyqwerty xxxxxxxxxx;40763071.29
-102731069;abc qwertyqwertyqwerty xxxxxxxxxx;305445371.45
-18457318;abc qwertyqwertyqwerty xxxxxxxxxx;127657964.58
-234141244;abc qwertyqwertyqwerty xxxxxxxxxx;311547402.68
-266780429;abc qwertyqwertyqwerty xxxxxxxxxx;604818165.16
116143295;abc qwertyqwertyqwerty xxxxxxxxxx;413323063.88
-239560668;abc qwertyqwertyqwerty xxxxxxxxxx;592326354.44
-184218220;abc qwertyqwertyqwerty xxxxxxxxxx;147203763.93
-163717877;abc qwertyqwertyqwerty xxxxxxxxxx;882543345.57
-98489299;abc qwertyqwertyqwerty xxxxxxxxxx;993137403.73
25634594;abc qwertyqwertyqwerty xxxxxxxxxx;380995448.53
452857506;abc qwertyqwertyqwerty xxxxxxxxxx;718145849.25
173384649;abc qwertyqwertyqwerty xxxxxxxxxx;146048439.61
-473550875;abc qwertyqwertyqwerty xxxxxxxxxx;615228895.56
-430789103;abc qwertyqwertyqwerty xxxxxxxxxx;181691073.03
-476405411;abc qwertyqwertyqwerty xxxxxxxxxx;174537316.43
-144922323;abc qwertyqwertyqwerty xxxxxxxxxx;608588520.19
368320333;abc qwertyqwertyqwerty xxxxxxxxxx;136266428.72
-258066982;abc qwertyqwertyqwerty xxxxxxxxxx;736474351.02
293086876;abc qwertyqwertyqwerty xxxxxxxxxx;341481672.52
57458413;abc qwertyqwertyqwerty xxxxxxxxxx;1296429.88
-156743761;abc qwertyqwertyqwerty xxxxxxxxxx;820062126.65
217122999;abc qwertyqwertyqwerty xxxxxxxxxx;787075940.32
-265690313;abc qwertyqwertyqwerty xxxxxxxxxx;577240793.11
-50748262;abc qwertyqwertyqwerty xxxxxxxxxx;72170705.01
-430167051;abc qwertyqwertyqwerty xxxxxxxxxx;43596754.48
240602710;abc qwertyqwertyqwerty xxxxxxxxxx;471548214.92
402225396;abc qwertyqwertyqwerty xxxxxxxxxx;439177138.95
38585773;abc qwertyqwertyqwerty xxxxxxxxxx;281770098.31
-224912381;abc qwertyqwertyqwerty xxxxxxxxxx;801457347.75
495493938;abc qwertyqwertyqwerty xxxxxxxxxx;723241103.18
44506584;abc qwertyqwertyqwerty xxxxxxxxxx;966512514.94
250350195;abc qwertyqwertyqwerty xxxxxxxxxx;107854953.65
143517681;abc qwertyqwertyqwerty xxxxxxxxxx;238982981.61
19136772;abc qwertyqwertyqwerty xxxxxxxxxx;268954393.38
-38063702;abc qwertyqwertyqwerty xxxxxxxxxx;700112402.55
-297784841;abc qwertyqwertyqwerty xxxxxxxxxx;813551605.16
272372657;abc qwertyqwertyqwerty xxxxxxxxxx;681394447.07
104394514;abc qwertyqwertyqwerty xxxxxxxxxx;176404125.50
-162974334;abc qwertyqwertyqwerty xxxxxxxxxx;947349194.18
80893562;abc qwertyqwertyqwerty xxxxxxxxxx;317160443.02
371344917;abc qwertyqwertyqwerty xxxxxxxxxx;562414435.76
-310542554;abc qwertyqwertyqwerty xxxxxxxxxx;461951219.74
201628407;abc qwertyqwertyqwerty xxxxxxxxxx;239983584.84
248164474;abc qwertyqwertyqwerty xxxxxxxxxx;525393978.88
399958593;abc qwertyqwertyqwerty xxxxxxxxxx;840829912.77
462797627;abc qwertyqwertyqwerty xxxxxxxxxx;331954833.47
-355480880;abc qwertyqwertyqwerty xxxxxxxxxx;16262130.12
-155678063;abc qwertyqwertyqwerty xxxxxxxxxx;89489107.49
-13928889;abc qwertyqwertyqwerty xxxxxxxxxx;203313625.10
270840034;abc qwertyqwertyqwerty xxxxxxxxxx;217186849.09
85449989;abc qwertyqwertyqwerty xxxxxxxxxx;746822475.77
367218103;abc qwertyqwertyqwerty xxxxxxxxxx;705015462.93
-179896078;abc qwertyqwertyqwerty xxxxxxxxxx;960433153.98
377134629;abc qwertyqwertyqwerty xxxxxxxxxx;239201775.16
84160466;abc qwertyqwertyqwerty xxxxxxxxxx;614604866.27
-294252882;abc qwertyqwertyqwerty xxxxxxxxxx;249344914.60
222411723;abc qwertyqwertyqwerty xxxxxxxxxx;694229060.87
-475116080;abc qwertyqwertyqwerty xxxxxxxxxx;479567652.63
